;BOUWJAAR_PAND;VLOEROPPERVLAK_VERBLIJFSOBJECT;age;app_advance_payment_adjustment_last_year;app_check_advance_payment_last_year;app_determine_day_of_payment_last_year;app_mandate_no_last_year;app_mandate_yes_last_year;app_transaction_request_last_year;bought_toon;electricity_annual_consumption_estimated_offpeak;electricity_annual_consumption_estimated_peak;electricity_annual_consumption_estimated_total;electricity_last_contract_annual_consumption_estimated_offpeak;electricity_last_contract_annual_consumption_estimated_peak;electricity_last_contract_annual_consumption_estimated_total;electricity_last_contract_term;gas_annual_consumption_estimated;gas_last_contract_annual_consumption_estimated;has_active_boiler_rent_contract;has_active_electricity_contract;has_phone_number;province;web_os_other_last_year
14910;1976;129;55;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1779;1839;3618;1779;1839;3618;INDEFINITE;2411;2411;FALSE;TRUE;TRUE;UTRECHT;FALSE
14911;1963;91;52;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;2396;2130;4526;2396;2130;4526;4 YEARS;2119;2119;FALSE;TRUE;TRUE;NOORD-BRABANT;FALSE
14912;1968;126;73;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;693;780;1473;693;780;1473;INDEFINITE;644;644;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
14913;2009;189;40;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;2271;1812;4083;2271;1812;4083;4 YEARS;1168;1168;FALSE;FALSE;TRUE;NOORD-BRABANT;FALSE
14914;1958;58;50;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;518;842;1360;518;842;1360;INDEFINITE;785;785;FALSE;TRUE;FALSE;ZUID-HOLLAND;FALSE
14915;1995;93;48;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;1220;1243;2463;;;;FALSE;FALSE;TRUE;ZUID-HOLLAND;FALSE
14916;1970;164;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1409;1410;2819;1409;1410;2819;3 YEARS;928;928;FALSE;TRUE;TRUE;ZEELAND;FALSE
14917;1957;102;49;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;2269;1544;3813;INDEFINITE;;627;FALSE;FALSE;TRUE;ZUID-HOLLAND;FALSE
14918;1970;163;59;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;2016;1805;3812;2016;1562;3578;1 YEAR;1725;1671;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
14919;2017;132;79;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;2524;2848;5372;815;882;1697;3 YEARS;1868;1288;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
14920;1969;173;57;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1024;784;1808;1024;784;1808;INDEFINITE;1232;1232;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
14921;1969;80;68;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;194;210;403;194;205;399;INDEFINITE;36;35;FALSE;TRUE;TRUE;NOORD-BRABANT;FALSE
14922;1934;137;46;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1191;1262;2453;1146;1214;2360;1 YEAR;1933;1772;FALSE;TRUE;TRUE;GELDERLAND;FALSE
14923;1983;55;33;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;468;492;960;468;492;960;INDEFINITE;393;393;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
14924;1970;77;80;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1685;346;2031;1685;346;2031;INDEFINITE;1341;1341;FALSE;TRUE;TRUE;UTRECHT;FALSE
14925;2009;101;48;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;2791;2791;;2791;2791;3 YEARS;1235;1235;FALSE;TRUE;TRUE;NOORD-BRABANT;FALSE
14926;1996;117;56;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;2291;2065;4356;2291;2065;4356;INDEFINITE;1164;1164;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
14927;1959;67;78;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;452;696;1148;452;696;1148;INDEFINITE;634;634;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
14928;1973;82;76;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;1134;1107;2241;INDEFINITE;;65;FALSE;FALSE;TRUE;ZUID-HOLLAND;FALSE
14929;1995;110;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1895;2832;4479;1895;1201;3096;3 YEARS;1740;1740;FALSE;TRUE;TRUE;NOORD-BRABANT;FALSE
14930;1931;119;53;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;4311;4311;;;1780;FALSE;FALSE;TRUE;UTRECHT;FALSE
14931;1947;99;58;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;1397;1397;;1397;1397;INDEFINITE;1358;1358;TRUE;TRUE;TRUE;ZUID-HOLLAND;FALSE
14932;2001;111;73;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;851;1097;1948;851;1097;1948;INDEFINITE;783;783;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
14933;1983;125;53;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;2535;2991;5526;2535;2991;5526;3 YEARS;1654;1654;FALSE;TRUE;TRUE;DRENTHE;FALSE
14934;1989;58;83;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;2633;1142;3775;2633;1142;3775;INDEFINITE;;;FALSE;TRUE;TRUE;DRENTHE;FALSE
14935;1979;113;35;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;;;FALSE;FALSE;TRUE;ZUID-HOLLAND;FALSE
14936;1980;134;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1393;1419;2812;1393;1419;2812;3 YEARS;1659;1659;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
14937;1923;79;51;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1018;1113;2131;841;1084;1925;4 YEARS;737;450;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
14938;1922;123;57;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;837;954;1791;837;954;1791;4 YEARS;829;829;FALSE;TRUE;TRUE;GRONINGEN;FALSE
14939;2013;45;33;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;646;744;1390;646;744;1390;3 YEARS;336;336;FALSE;TRUE;TRUE;NOORD-HOLLAND;FALSE
14940;1991;71;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1136;1456;2592;1136;1456;2592;INDEFINITE;694;694;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
14941;1986;56;90;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;519;728;1140;;728;728;INDEFINITE;1725;228;FALSE;TRUE;TRUE;UTRECHT;FALSE
14942;1905;221;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;29882;29429;59311;29882;29429;59311;3 YEARS;;;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
14943;1993;68;88;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;768;1087;1855;768;1087;1855;INDEFINITE;1282;1282;FALSE;TRUE;TRUE;UTRECHT;FALSE
14944;1929;153;72;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1175;801;1976;1175;801;1976;INDEFINITE;1508;1508;FALSE;TRUE;TRUE;NOORD-BRABANT;FALSE
14945;1975;114;62;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1516;1459;2975;1516;1459;2975;1 YEAR;1541;1541;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
14946;1969;55;77;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;388;810;1198;388;810;1198;INDEFINITE;379;379;FALSE;TRUE;TRUE;NOORD-HOLLAND;FALSE
14947;1968;128;58;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;1831;1305;3136;1831;1305;3136;INDEFINITE;1207;1207;FALSE;TRUE;TRUE;NOORD-BRABANT;FALSE
14948;1980;92;35;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;;;FALSE;FALSE;TRUE;ZUID-HOLLAND;FALSE
14949;1964;79;70;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1507;1344;2851;1507;1344;2851;INDEFINITE;1771;1169;FALSE;FALSE;TRUE;NOORD-BRABANT;FALSE
14950;1932;156;62;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;127;177;304;127;177;304;INDEFINITE;1280;1280;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
14951;1974;119;69;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;928;1206;2134;928;1206;2134;INDEFINITE;1335;1335;FALSE;TRUE;TRUE;UTRECHT;FALSE
14952;1932;142;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1432;1602;3034;1432;1602;3034;3 YEARS;961;961;FALSE;TRUE;TRUE;OVERIJSSEL;FALSE
14953;2009;81;84;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;549;841;1390;549;841;1390;INDEFINITE;1830;1830;FALSE;TRUE;TRUE;UTRECHT;FALSE
14954;1964;134;50;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;907;919;1826;701;798;1499;4 YEARS;1307;1141;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
14955;1988;73;81;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;567;764;1331;567;764;1331;INDEFINITE;481;481;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
14956;1979;108;56;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1099;1481;2580;1099;1481;2580;INDEFINITE;1625;1625;FALSE;TRUE;TRUE;UTRECHT;FALSE
14957;1972;131;77;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;486;924;1410;486;924;1410;INDEFINITE;1572;1572;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
14958;1904;87;36;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;951;1252;2203;951;1252;2203;INDEFINITE;1365;1365;FALSE;TRUE;TRUE;UTRECHT;FALSE
14959;1979;127;77;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1667;1539;3206;1667;1539;3206;INDEFINITE;;;FALSE;TRUE;TRUE;UTRECHT;FALSE
14960;1968;91;66;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;953;996;1949;953;996;1949;1 YEAR;942;942;FALSE;TRUE;TRUE;LIMBURG;FALSE
14961;1974;69;52;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;981;338;1319;981;338;1319;INDEFINITE;0;0;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
14962;1966;110;69;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1777;2039;3816;1777;2039;3816;1 YEAR;1343;1343;FALSE;TRUE;TRUE;OVERIJSSEL;FALSE
14963;2001;94;64;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1362;1277;2639;1362;1277;2639;4 YEARS;1007;1007;FALSE;FALSE;TRUE;UTRECHT;FALSE
14964;1931;54;58;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;2886;2886;;2886;2886;4 YEARS;1000;1000;FALSE;TRUE;TRUE;NOORD-HOLLAND;FALSE
14965;1919;115;76;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;764;1670;1670;764;792;1556;INDEFINITE;1407;193;FALSE;TRUE;TRUE;UTRECHT;FALSE
14966;1969;90;53;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;639;476;1097;639;458;1097;INDEFINITE;6;4;FALSE;TRUE;TRUE;NOORD-BRABANT;FALSE
14967;1963;76;61;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;544;815;1359;544;815;1359;INDEFINITE;1094;1094;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
14968;1981;110;34;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1414;1437;2851;1414;1437;2851;INDEFINITE;544;544;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
14969;1974;106;73;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;638;935;1573;638;935;1573;3 YEARS;1478;1478;FALSE;TRUE;TRUE;UTRECHT;FALSE
14970;1970;53;66;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;332;312;644;332;312;644;INDEFINITE;;65;FALSE;TRUE;TRUE;UTRECHT;FALSE
14971;1956;97;45;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;2458;2458;;2458;2458;INDEFINITE;1611;1611;FALSE;TRUE;TRUE;NOORD-HOLLAND;FALSE
14972;1896;118;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;738;639;1377;738;639;1377;INDEFINITE;1878;1878;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
14973;2001;158;47;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1177;1531;2708;1177;1531;2708;INDEFINITE;;;FALSE;TRUE;TRUE;FLEVOLAND;FALSE
14974;1999;133;45;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1544;1287;2831;1544;1287;2831;4 YEARS;569;569;FALSE;TRUE;TRUE;OVERIJSSEL;FALSE
14975;2002;123;66;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;2476;3631;6107;2476;3631;6107;INDEFINITE;;;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
14976;1990;97;37;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1162;1904;3066;1162;1904;3066;INDEFINITE;1070;1070;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
14977;1977;107;57;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1380;1539;2919;1162;1455;2617;4 YEARS;1898;1029;FALSE;TRUE;TRUE;NOORD-HOLLAND;FALSE
14978;1930;76;43;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;685;348;1033;685;348;1033;INDEFINITE;2085;2085;FALSE;TRUE;FALSE;ZUID-HOLLAND;FALSE
14979;1932;93;32;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1034;1370;2404;1034;1370;2404;1 YEAR;1405;1405;FALSE;TRUE;TRUE;GRONINGEN;FALSE
14980;1990;90;37;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;1033;1033;FALSE;FALSE;TRUE;NOORD-BRABANT;FALSE
14981;1970;161;42;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;3103;2566;5669;1734;1805;3539;4 YEARS;1391;1391;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
14982;1938;85;27;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1441;1732;3173;1441;1732;3173;3 YEARS;1737;1737;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
14983;1961;107;42;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1739;2012;3751;1739;2012;3751;4 YEARS;974;974;FALSE;TRUE;TRUE;UTRECHT;FALSE
14984;1990;148;40;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1710;1448;3158;1281;956;2237;4 YEARS;1345;1280;FALSE;TRUE;TRUE;LIMBURG;FALSE
14985;1955;98;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1279;1750;3029;1279;1750;3029;INDEFINITE;1139;1139;FALSE;TRUE;TRUE;NOORD-HOLLAND;FALSE
14986;1965;32;27;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1258;1833;3091;1309;1813;3122;4 YEARS;9;10;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
14987;1994;179;68;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1768;934;2702;1768;934;2702;INDEFINITE;562;562;FALSE;TRUE;TRUE;ZEELAND;FALSE
14988;1923;139;68;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;630;630;FALSE;FALSE;TRUE;NOORD-BRABANT;FALSE
14989;2006;132;37;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;849;1040;1889;849;1040;1889;INDEFINITE;;;FALSE;TRUE;TRUE;UTRECHT;FALSE
14990;1988;124;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1820;2255;4075;1820;2255;4075;INDEFINITE;1212;1212;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
14991;1947;86;80;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;520;673;1193;520;673;1193;INDEFINITE;1656;1656;FALSE;TRUE;TRUE;UTRECHT;FALSE
14992;1910;93;47;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1072;1402;2474;1072;1402;2474;1 YEAR;819;819;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
14993;1985;122;50;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;6526;2305;8831;6526;2305;8831;3 YEARS;1287;1287;FALSE;TRUE;TRUE;NOORD-BRABANT;FALSE
14994;1948;99;34;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;2234;1869;4103;2234;1869;4103;4 YEARS;1404;1404;FALSE;TRUE;TRUE;LIMBURG;FALSE
14995;1975;128;34;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1494;1722;3216;1494;1722;3216;3 YEARS;1026;1026;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
14996;1971;334;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1105;1236;2341;1105;1236;2341;5 YEARS;1268;1268;FALSE;TRUE;TRUE;OVERIJSSEL;FALSE
14997;1920;262;68;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;2811;3533;6344;2811;3533;6344;3 YEARS;5118;5118;FALSE;TRUE;TRUE;UTRECHT;FALSE
14998;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1387;2357;3744;1387;2357;3744;INDEFINITE;1131;1131;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
14999;1974;145;43;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1681;1401;3082;1681;1401;3082;1 YEAR;2561;2561;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
15000;2001;128;73;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1324;1483;2807;1324;1483;2807;INDEFINITE;420;420;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
15001;1939;40;28;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;336;389;725;336;389;725;INDEFINITE;;;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
15002;1960;92;53;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1237;1657;2894;1237;1657;2894;3 YEARS;1949;1949;FALSE;TRUE;TRUE;UTRECHT;FALSE
15003;1986;103;65;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1274;1598;2872;1274;1598;2872;INDEFINITE;1136;1136;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
15004;2014;111;42;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;716;684;1400;716;684;1400;INDEFINITE;653;621;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
15005;1993;174;45;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;2012;2141;4153;2012;2141;4153;INDEFINITE;1174;1174;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
15006;1998;157;56;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;395;2264;2659;1193;1408;2601;INDEFINITE;1407;1413;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
15007;1950;56;43;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;851;851;;851;851;3 YEARS;399;399;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
15008;2012;137;42;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;1321;1325;2646;INDEFINITE;;1335;FALSE;FALSE;TRUE;UTRECHT;FALSE
15009;1904;93;65;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;2731;2731;;2731;2731;INDEFINITE;;;FALSE;FALSE;TRUE;UTRECHT;FALSE
15010;1979;89;28;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1114;1616;2730;1114;1616;2730;INDEFINITE;1321;1321;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
15011;1880;426;84;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1535;1541;3076;1535;1541;3076;INDEFINITE;3692;3692;FALSE;TRUE;TRUE;NOORD-HOLLAND;FALSE
15012;1928;83;40;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;948;948;;948;948;INDEFINITE;1056;1056;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
15013;2003;109;68;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;2205;2304;4509;2205;2304;4509;3 YEARS;;;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
15014;1999;89;40;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;559;586;1145;734;616;1350;INDEFINITE;;;FALSE;TRUE;TRUE;NOORD-HOLLAND;FALSE
15015;1987;103;74;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1350;1579;2929;1350;1579;2929;INDEFINITE;1061;1061;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
15016;1989;91;51;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;748;1255;2003;748;1255;2003;INDEFINITE;1450;1450;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
15017;1958;321;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;4440;4691;9131;4440;4691;9131;INDEFINITE;3484;3484;FALSE;TRUE;TRUE;NOORD-BRABANT;FALSE
15018;2007;135;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;2764;2764;;2764;2764;INDEFINITE;1324;1324;FALSE;TRUE;TRUE;NOORD-BRABANT;FALSE
15019;1990;117;68;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;1665;1887;3552;1665;1887;3552;4 YEARS;1171;1171;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
15020;2002;120;41;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;2849;2967;5816;2849;2967;5816;INDEFINITE;1265;1265;FALSE;TRUE;TRUE;NOORD-BRABANT;FALSE
15021;1958;57;87;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;405;592;997;405;592;997;INDEFINITE;572;572;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
15022;1971;169;60;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;2633;2162;4795;2633;2162;4795;INDEFINITE;2193;2193;FALSE;FALSE;TRUE;LIMBURG;FALSE
15023;2007;112;86;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;942;1243;2185;942;1243;2185;INDEFINITE;506;506;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
15024;1960;84;53;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;2931;1511;4442;2931;1511;4442;4 YEARS;1313;1313;FALSE;FALSE;TRUE;ZUID-HOLLAND;FALSE
15025;2004;68;70;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;403;448;851;403;448;851;INDEFINITE;;428;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
15026;1893;13;73;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1757;2184;3941;1651;2021;3672;1 YEAR;3590;3280;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
15027;1970;111;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1399;1858;3257;1399;1858;3257;3 YEARS;3500;3500;FALSE;TRUE;TRUE;OVERIJSSEL;FALSE
15028;1959;117;30;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1566;1131;2697;1566;1131;2697;1 YEAR;1324;1324;FALSE;TRUE;TRUE;NOORD-BRABANT;FALSE
15029;1994;75;49;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;621;456;1077;621;456;1077;INDEFINITE;214;214;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
15030;1973;130;39;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;2848;2848;3 YEARS;;1149;FALSE;FALSE;TRUE;NOORD-BRABANT;FALSE
15031;2004;150;51;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;2769;2716;5485;1827;1882;3709;INDEFINITE;569;569;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
15032;2014;86;71;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;;;FALSE;FALSE;TRUE;UTRECHT;FALSE
15033;1969;123;29;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1307;1759;3066;1307;1759;3066;INDEFINITE;1862;1862;FALSE;TRUE;TRUE;OVERIJSSEL;FALSE
15034;1949;68;37;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1375;1963;3032;0;1962;1962;INDEFINITE;1547;786;FALSE;FALSE;TRUE;ZUID-HOLLAND;FALSE
15035;2005;183;59;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;2670;2838;5508;2670;2838;5508;INDEFINITE;;2271;FALSE;TRUE;TRUE;UTRECHT;FALSE
15036;1936;47;74;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;273;347;620;273;347;620;INDEFINITE;1016;1016;FALSE;TRUE;TRUE;UTRECHT;FALSE
15037;1899;138;77;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1450;1566;3016;1450;1566;3016;INDEFINITE;2525;2525;FALSE;TRUE;FALSE;ZUID-HOLLAND;FALSE
15038;2005;138;42;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;869;1330;2199;869;1330;2199;INDEFINITE;;371;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
15039;1982;91;77;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1106;1319;2425;1106;1319;2425;INDEFINITE;1218;1218;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
15040;1950;93;31;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;390;363;753;390;363;753;1 YEAR;483;483;FALSE;TRUE;TRUE;UTRECHT;FALSE
15041;1968;109;73;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1052;1663;2715;1052;1663;2715;INDEFINITE;1370;1370;FALSE;TRUE;TRUE;ZUID-HOLLAND;FALSE
